SeniorCitizen,tenure,MonthlyCharges,TotalCharges,AvgMonthlySpend,TotalServices,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn_Yes
0,-0.551432321070759,0.2980888745791402,-0.3819954100219317,0.33431116772993147,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,1.6101837738818572,-1.4831927486942178,-0.39229691481183465,-1.5061366210002922,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,-0.02122459966728712,-0.3555466790589825,-0.2429802426001569,-0.34901752254044227,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1.324687308510757,0.8569223250178412,1.606172955532585,0.8737971696016232,2,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.5089831217361848,-0.465317535395156,0.019189745468359998,-0.43187313470020094,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0,0.38662749371999894,-1.325189243361847,-0.5914005170252494,-1.401535998827949,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,-1.0000696237967737,0.33135277043858663,-0.7579010698179431,0.22101195991578323,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-0.02122459966728712,-1.4765399695223285,-0.7030405935599372,-1.429400554720289,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,-0.4290766930545732,-0.04452925277315829,-0.4008337078604267,-0.06898519425670271,3,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0.9984056338009281,-0.666564105344807,0.12467538980522558,-0.6547912436582682,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-1.285566089167874,-0.5634460281805229,-0.9892988968973494,-0.5616130329003429,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-1.285566089167874,-0.6582481313799454,-0.9905562540130335,-0.6560999263936322,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-1.285566089167874,-0.6615745209658901,-0.9906003718065662,-0.659415255989888,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,-0.347506274377116,1.0348841678658796,-0.07407527005992692,0.78061196801712,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
0,-1.285566089167874,-1.4915087226590795,-1.0016077612929937,-1.486589990255701,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1,0.8760500057847422,0.8369639875021729,1.1653479625530947,0.8765646669569025,2,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,-1.1632104611516882,-1.3168732693969856,-0.9588576193597346,-1.1819940835997027,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
0,1.324687308510757,1.4556724504878775,2.0504170775108648,1.3873927291323522,5,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0.9576204244621995,-1.350137165256432,-0.4538191778932898,-1.4043579758057143,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0.5089831217361848,0.367943055883978,0.43387494577968105,0.2606255439666003,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0,1.5693985645431285,-1.5031510862098856,-0.3858115991625168,-1.4901854885502317,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,1.0799760524783852,0.050272850426264414,0.7358171247179947,0.072879240593249,4,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
0,1.4878281458656715,-0.9692655576657698,0.08907233042427604,-0.9538309386139052,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,-0.551432321070759,-1.5330885924833875,-0.8872764993528066,-1.664134614686766,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0.9168352151234709,-1.5131302549677197,-0.5326576749363592,-1.4984950374422557,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,0.22348665636508452,-1.5164566445536642,-0.6771434487561981,-1.492173703259921,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,-0.9184992051193165,-0.6432793782431946,-0.832835142133362,-0.816561878852411,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,0.590553540413642,0.0851999410786831,0.42425726678953596,0.1426123505936869,3,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,-1.2447808798291453,-0.99088708997441,-0.9801223958425321,-1.0116690255920628,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,-1.285566089167874,-0.6216578459345542,-0.990070958284173,-0.6196313008348188,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.285566089167874,-0.6565849365869731,-0.9905341951162671,-0.6544422615955044,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,-1.285566089167874,-0.7181231439269492,-0.9913503742966233,-0.7157758591262361,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
0,0.5497683310749134,-1.489845527866107,-0.5971358301845102,-1.4761034585979789,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
1,0.22348665636508452,-0.2574181862736156,-0.017516258750908932,-0.18772237540681458,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,1.324687308510757,-0.1992063685195843,0.691214035456359,-0.1839969918868117,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,-0.551432321070759,0.2764673422705003,-0.37467185629549105,0.3632766789393236,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.7944795871072851,0.6806236769627745,0.903641211316672,0.6148189230633371,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,1.5693985645431285,-1.511467060174747,-0.40231165394377466,-1.5076493374093818,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-1.285566089167874,-0.6299738198994158,-0.990181252768005,-0.6279196248254582,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0.7944795871072851,-0.4786230937389345,0.12174155653529618,-0.5151346622143728,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
0,-1.081640042474231,-1.3235260485688747,-0.9350119519552694,-1.206444639372089,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,-0.2659358556996588,-0.13933135597258053,-0.30571574500376325,-0.1144260754361522,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
1,0.6313387497523706,1.134675855444219,1.0826491585759075,1.1255789194441914,3,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0
0,1.2839020991720282,1.31430089308523,1.9549682312027064,1.330611334162634,4,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0
0,-1.2039956704904167,0.6274014435876604,-0.9013721343865283,0.5810705679424768,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,-1.285566089167874,-0.6931752220323644,-0.9910194908451275,-0.6909108871543178,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1.6101837738818572,-1.3567899444283211,-0.2451640733800292,-1.3525723959515008,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,-1.285566089167874,-0.6432793782431946,-0.990357723942136,-0.6411809432104814,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.7536943777685564,0.9617035969750972,0.9922076818337183,0.7995572889819988,3,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.34584228438127035,-1.5031510862098856,-0.6556360244089702,-1.500983372405299,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,1.6101837738818572,0.19164440782891187,1.2003554317213516,0.15613280156683315,4,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0
0,0.4274127030587276,0.7172139624081659,0.5665371509327362,0.6046505284429778,5,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
0,1.6101837738818572,1.6369606829218604,2.557087877338023,1.5721699322453797,6,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,0.590553540413642,1.0082730511783224,1.0026415400042195,1.067377691166305,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
0,1.6101837738818572,0.7870681437130033,1.796475057936211,0.7783096557974984,6,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,-1.2039956704904167,-1.4682239955574667,-0.980850339435823,-1.4097848546091092,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
0,-1.285566089167874,0.1716860703132437,-0.979548864526606,0.17107480787218052,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-1.2447808798291453,0.7022452092714149,-0.9374604894963385,0.5912928341975984,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,-0.2659358556996588,-0.6732168845166964,-0.500209037793003,-0.6765657110166727,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,-0.14358022768347295,-0.15596330390230376,-0.20126686881491784,-0.05448192638342677,2,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0.1011310283488987,1.1845716992333886,0.6013240311333294,1.3092748201181592,4,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,-0.22515064636093016,-0.31396680923467446,-0.3585468027592616,-0.33690736026523005,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.347506274377116,0.18000204427810534,-0.25760529115627184,0.20595483799945502,4,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
0,1.4062577271882142,-0.14931052473041462,0.7338318240090198,-0.1949227347950694,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
0,-0.6737879490869448,0.2581721995478048,-0.48355457073438035,0.32337276120017966,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-0.3882914837158446,-0.3023244456838684,-0.424635257471359,-0.23728731152749682,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.7553583677644021,-1.1239426734121958,-0.8252909994392573,-1.1574251231988788,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-1.285566089167874,-1.4599080215926052,-1.0011886422544323,-1.455094359091271,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1
1,-1.285566089167874,-0.6582481313799454,-0.9905562540130335,-0.6560999263936322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,-1.1632104611516882,-0.4636543406021835,-0.9189751340061056,-0.43272959484590023,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
0,-0.6737879490869448,0.14008536924676948,-0.5323488503816297,0.09420060285900021,3,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.5497683310749134,-0.6965016116183088,-0.12463426144848731,-0.7042082417306045,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,1.4470429365269428,0.7188771572011381,1.5848861201530209,0.716812187808782,5,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0.22348665636508452,0.16835968072729926,0.1619990431339536,0.1672796279396247,4,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,-0.10279501834474433,-0.48194948332487925,-0.33655408268317316,-0.46325825487808875,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,-1.1224252518129596,0.4677347434623174,-0.8435116481682935,0.3577278641413798,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,-0.6330027397482163,0.8669014937756749,-0.2991863115609125,0.9927889992735724,3,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
0,-1.1632104611516882,-1.4964983070379965,-0.9766370901534428,-1.5160135404224706,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-0.8369287864418593,-1.4881823330731347,-0.89543829115637,-1.431058219518417,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,1.6101837738818572,0.8552591302248684,1.8315487037947675,0.8149164200894893,6,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,-1.2039956704904167,0.9018285844280937,-0.8927471057508708,0.7971195466318106,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0.9576204244621995,0.9833251292837376,1.2504070684842854,0.8825682201543549,3,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
0,0.34584228438127035,-1.3318420225337362,-0.5859299106271852,-1.3732218904032478,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,0.30505707504254176,-0.9609495837009082,-0.40034841213156613,-1.0051212496394575,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,-1.0408548331355023,0.4527659903255664,-0.7585187189274021,0.5532849484690948,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
0,1.4878281458656715,-1.4948351122450239,-0.3930910350954247,-1.4789503177078072,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,-1.0408548331355023,-1.4715503851434115,-0.9442766885971522,-1.4408858036787464,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,-1.1224252518129596,-1.1439010109278638,-0.9366884281095149,-1.0426673573170542,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1.6101837738818572,1.3708495160462886,2.3678225430824167,1.3746315438018073,5,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
0,0.4681979123974562,-1.4765399695223285,-0.6288124059410428,-1.499512240841107,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,1.324687308510757,1.0182522199361563,1.7044894584203747,0.9874619696824847,3,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
0,-1.2039956704904167,-0.009602162120739602,-0.9336001825622207,-0.22621218874580176,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,-0.347506274377116,-0.45866475622326663,-0.45033387220420057,-0.3975042178856828,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0.4681979123974562,0.6623285342400791,0.6936184552038953,0.759056046608132,2,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1.6101837738818572,0.8053632864356988,1.7920853374796997,0.7737280544804503,6,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,-0.347506274377116,-0.3305987571643977,-0.41552493310684085,-0.2885127574087745,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,-1.285566089167874,-0.465317535395156,-0.9879974219881325,-0.46381080981079803,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,-0.4290766930545732,-1.4782031643153006,-0.8024159234925134,-1.4407028147075245,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
0,1.5286133552044,0.7005820144784427,1.6065038389840807,0.6580730446364647,5,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,-0.30672106503838736,-0.15097371952338684,-0.3907527920381875,-0.2885624873527181,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.18270144702635593,-1.499824696623941,-0.6901140800548341,-1.5007025419154383,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1,-0.4290766930545732,0.6806236769627745,-0.14503874095739586,0.8047548511565206,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1.0799760524783852,0.23987705682510888,0.8402218831133076,0.20585767261933888,3,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
0,0.6721239590910992,1.161286972131776,1.1391640520913924,1.1453757504453026,3,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.590553540413642,1.4124293858705967,1.2479144131496833,1.4595388590468137,4,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-0.06200980900601573,-1.5081406705888027,-0.7197391784120926,-1.4465921428686153,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
0,-1.285566089167874,0.5375889247671548,-0.9746959072380007,0.5357610634603145,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,-1.2039956704904167,-1.4765399695223285,-0.9765047367728447,-1.3009315328653779,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,0.8352647964460137,1.5604537224451336,1.552680130874095,1.4828819203831165,5,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0
0,-0.5106471117320305,-1.5031510862098856,-0.8269674755935028,-1.4618907847635954,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,-1.2039956704904167,0.47272432784123414,-0.9017030178380241,0.5727822439518374,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.7536943777685564,-1.4981615018309686,-0.5706210362713122,-1.5032316446996514,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0.7536943777685564,-0.14598413514446992,0.37711740439976565,-0.10676281358658658,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,-0.7961435771031307,-1.5081406705888027,-0.8934088726538624,-1.4747313113152476,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-1.285566089167874,-1.4632344111785498,-1.0012327600479651,-1.4584096886875269,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-1.285566089167874,-1.458244826799633,-1.0011665833576657,-1.4534366942931434,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,1.2431168898332998,0.21991871930944118,1.0085092065440786,0.25693131955934373,4,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
0,-1.2039956704904167,-0.3405779259222318,-0.9270266313258372,-0.06155081879843215,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.5497683310749134,-1.5197830341396088,-0.6097976369284166,-1.4967882323833137,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,-1.285566089167874,-0.5019078208405472,-0.9884827177169929,-0.5002794353696115,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,-1.0000696237967737,-1.3102204902250962,-0.9155118872137828,-1.259489912912181,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,1.5693985645431285,-1.4765399695223285,-0.348267356866125,-1.4504482281782085,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,0.9168352151234709,0.8486063510529795,1.2391790900301938,0.9223887731036682,2,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
0,1.5286133552044,0.8436167666740624,1.806886857209946,0.8731905735820887,3,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
0,-1.2447808798291453,0.5276097560093209,-0.9401075571083051,0.4918329463099255,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,1.4062577271882142,1.320953672257119,2.0273875892867568,1.2559298238171264,4,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
0,1.324687308510757,0.8968390000491765,1.6105185581955634,0.8788211690667187,2,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,-0.7553583677644021,-0.4886022624967684,-0.7153715168523479,-0.5674148596937907,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.5106471117320305,1.0182522199361563,-0.16506821922127576,1.0251037118676651,3,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
0,-1.285566089167874,0.34798471836830985,-0.977210621469369,0.34678727647373586,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-1.285566089167874,0.3513111079542548,-0.9771665036758362,0.35010260606999194,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,0.6721239590910992,1.0149258303502118,1.0251195558091684,0.9704751992958917,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0,1.6101837738818572,1.2111828159209457,2.193049904002328,1.1922193466411517,4,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
0,0.5497683310749134,-0.3921369645043737,0.07475610642289054,-0.3784771088984757,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.347506274377116,0.6639917290330513,-0.10656802499681572,0.6788727910320219,2,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-1.1224252518129596,-1.0191614014549395,-0.9382987275734611,-1.0668692633697212,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.01956060967144149,0.7887313385059755,0.26397732288496345,0.7508053968174495,3,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0.38662749371999894,-0.15762649869527623,0.057903109293370274,-0.23978925280665853,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,-0.3882914837158446,1.1662765565106932,0.001057332326389409,1.1535655264843234,4,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
0,-1.0000696237967737,0.1933076026218841,-0.7663055094859368,0.1420656739049426,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.3654725178494855,-0.33558834154331485,0.5185369915690766,-0.4104139104044363,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,-0.347506274377116,-0.5102237948054088,-0.47645160597560343,-0.4792823479266581,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
